Island,collection_id,img0: id0,img0: id1,img1: id0,img1: id1
jamaica,NCAP_DOS_55_JA,7,102,7,101
jamaica,NCAP_DOS_55_JA,7,75,8,41
jamaica,NCAP_DOS_55_JA,33,50,33,35
jamaica,NCAP_DOS_55_JA,33,49,33,35
jamaica,NCAP_DOS_55_JA,33,48,33,35
jamaica,NCAP_DOS_55_JA,26,40,9,49
jamaica,NCAP_DOS_55_JA,7,101,8,40
jamaica,NCAP_DOS_55_JA,7,97,8,36
jamaica,NCAP_DOS_55_JA,8,27,7,87
jamaica,NCAP_DOS_55_JA,7,1,4,37
