Island,collection_id,img0: id0,img0: id1,img1: id0,img1: id1
jamaica,NCAP_DOS_55_JA,7,1,7,7
jamaica,NCAP_DOS_55_JA,4,30,4,37
jamaica,NCAP_DOS_55_JA,35,84,35,83
jamaica,NCAP_DOS_55_JA,26,25,26,24
jamaica,NCAP_DOS_55_JA,27,10,27,11
jamaica,NCAP_DOS_55_JA,33,47,33,37
jamaica,NCAP_DOS_55_JA,9,48,8,78
